playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475169,2019,Evander Kane,S.J,L,other,64,3559.0,55.0,41.11,0.5,0.61,0.61,0.42,0.64,0.42,195.0,12.39,4.53,0.68,1.89,0.38,5.53,3.99,4.05,4.53,4.05,5.0,0.0,10.0,7.0,6.0,23.0,9.0,4.0,1.0,1.0,2.0,1.0,2.0,7.0,6.0,13.0,3.0,6.0,8.0,0.0,2.0,2.0,8.0,2.0,7.0,0.32,0.23,3.98,0.0,0.0,4.0,23.0,17.0,17.0,0.0,0.23,0.6,0.86,3.89,3.89,3.85,55.0,10.0,10.0,8.0,27.0,5.0,6.0,19.0,25.0,8.0,6.0,5009.0,6.0,0.0,0.0,2.0,52.49,11.75,10.73,11.75,10.73,55.0,20.0,25.0,100.0,12.0,4.0,2.0,41.0,19.0,15.0,1.55,2.31,7.89,1.0,3.0,8.0,100.0,75.0,75.0,1.15,1.56,1.56,11.28,11.28,10.77,27.67,11.98,11.56,11.98,11.56,31.0,12.0,21.0,64.0,13.0,2.0,0.0,17.0,8.0,18.0,0.69,0.97,10.32,2.0,0.0,11.0,64.0,43.0,43.0,0.48,0.72,0.72,11.61,11.61,11.25,11.88,7.62,77.0,105.0,0.0,0.07,0.0,2.0,0.0,2.0
8475169,2019,Evander Kane,S.J,L,all,64,74903.0,1518.0,46.28,0.55,0.47,0.55,0.48,0.55,0.47,141.0,205.59,28.73,15.9,43.96,7.05,107.99,76.37,26.94,28.64,26.87,14.0,6.0,215.0,65.0,65.0,345.0,46.0,26.0,20.0,7.0,43.0,11.0,83.0,97.0,189.0,254.0,34.0,82.0,106.0,134.0,45.0,51.0,176.0,71.0,33.0,5.63,9.01,14.09,4.0,5.0,17.0,343.8,280.0,278.96,15.0,3.69,4.48,6.07,26.35,26.23,25.71,1518.0,248.0,155.0,250.0,865.0,184.0,194.0,252.0,888.0,106.0,96.0,157502.0,82.0,39.0,16.0,24.0,693.46,74.31,70.54,74.08,70.34,718.0,264.0,325.0,1307.0,74.0,62.0,14.0,710.0,202.0,70.0,21.17,25.07,28.07,24.0,22.0,28.0,1301.81,982.0,977.27,12.07,13.57,13.61,72.7,72.48,70.42,571.3,61.87,59.66,62.6,60.34,573.0,219.0,268.0,1060.0,64.0,49.0,4.0,543.0,184.0,65.0,16.68,22.4,22.8,22.0,21.0,21.0,1069.23,792.0,799.37,8.88,9.64,9.65,60.97,61.53,60.17,110.25,125.2,2254.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0
8475169,2019,Evander Kane,S.J,L,5on5,64,56312.0,1195.0,46.28,0.48,0.5,0.5,0.51,0.5,0.5,191.0,143.42,13.36,10.12,33.14,4.74,78.74,55.91,13.07,13.27,12.99,6.0,5.0,154.0,42.0,49.0,245.0,20.0,9.0,13.0,4.0,36.0,8.0,61.0,69.0,145.0,187.0,25.0,61.0,54.0,129.0,41.0,36.0,138.0,48.0,10.0,4.49,6.19,2.68,3.0,3.0,3.0,243.8,196.0,194.96,14.0,2.08,2.34,2.83,12.6,12.49,12.36,1195.0,141.0,123.0,213.0,718.0,148.0,159.0,195.0,693.0,54.0,52.0,131360.0,61.0,28.0,12.0,18.0,448.27,37.3,36.43,37.08,36.23,462.0,170.0,222.0,854.0,36.0,34.0,7.0,475.0,132.0,25.0,14.02,16.69,6.6,17.0,14.0,5.0,848.81,632.0,627.27,6.39,6.35,6.39,37.3,37.07,36.61,454.63,40.32,38.96,41.04,39.63,451.0,173.0,218.0,842.0,47.0,38.0,3.0,445.0,142.0,37.0,13.76,17.23,9.33,20.0,20.0,7.0,851.23,624.0,631.37,6.47,7.38,7.58,39.22,39.79,39.1,88.72,88.15,1981.0,1904.0,2.03,1.24,40.0,37.0,32.0,31.0
8475169,2019,Evander Kane,S.J,L,4on5,64,5124.0,137.0,40.77,0.17,0.12,0.18,0.13,0.21,0.14,250.0,9.18,0.82,0.43,1.36,0.27,2.8,6.32,0.82,0.82,0.82,0.0,0.0,10.0,2.0,1.0,13.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,8.0,10.0,1.0,2.0,8.0,3.0,2.0,2.0,10.0,1.0,1.0,0.35,0.19,0.29,1.0,0.0,1.0,13.0,12.0,12.0,1.0,0.1,0.19,0.19,0.73,0.73,0.73,137.0,2.0,22.0,11.0,102.0,10.0,21.0,11.0,95.0,8.0,33.0,14163.0,2.0,7.0,2.0,0.0,15.92,1.27,1.26,1.27,1.26,19.0,4.0,1.0,24.0,4.0,1.0,0.0,20.0,2.0,1.0,0.64,0.34,0.29,3.0,0.0,1.0,24.0,23.0,23.0,0.2,0.19,0.19,1.28,1.28,1.28,58.46,6.16,5.85,6.16,5.85,62.0,23.0,24.0,109.0,3.0,6.0,1.0,59.0,20.0,6.0,1.7,2.4,2.06,0.0,1.0,2.0,109.0,85.0,85.0,1.51,0.86,0.67,7.0,7.0,6.71,3.23,23.36,53.0,358.0,0.0,0.04,0.0,1.0,0.0,1.0
8475169,2019,Evander Kane,S.J,L,5on4,64,9908.0,131.0,45.09,0.88,0.82,0.89,0.86,0.87,0.81,193.0,40.61,10.02,4.67,7.56,1.66,20.94,10.14,9.0,10.02,9.0,3.0,1.0,41.0,14.0,9.0,64.0,15.0,11.0,5.0,2.0,3.0,1.0,20.0,15.0,30.0,44.0,5.0,13.0,34.0,1.0,0.0,10.0,20.0,20.0,15.0,0.48,2.4,7.15,0.0,2.0,9.0,64.0,55.0,55.0,0.0,1.28,1.35,2.19,9.12,9.12,8.77,131.0,95.0,0.0,18.0,18.0,21.0,8.0,27.0,75.0,34.0,3.0,5679.0,13.0,4.0,2.0,4.0,174.87,23.68,21.81,23.68,21.81,180.0,69.0,77.0,326.0,22.0,23.0,5.0,173.0,47.0,29.0,4.88,5.51,13.29,3.0,5.0,14.0,326.0,249.0,249.0,4.27,5.47,5.47,22.48,22.48,21.41,27.66,3.11,3.0,3.11,3.0,29.0,7.0,5.0,41.0,1.0,3.0,0.0,20.0,12.0,4.0,0.44,1.59,1.09,0.0,0.0,1.0,41.0,36.0,36.0,0.38,0.69,0.69,2.8,2.8,2.76,5.67,1.21,131.0,21.0,0.0,0.34,0.0,4.0,0.0,4.0
8480950,2019,Ilya Lyubushkin,ARI,D,other,51,327.0,7.0,4.58,0.24,0.48,0.29,0.41,0.29,0.37,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,1.39,0.09,0.09,0.09,0.09,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.13,0.13,0.13,3.47,0.3,0.3,0.3,0.3,3.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.07,0.0,0.0,0.37,0.37,0.37,3.57,3.91,31.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0
8480950,2019,Ilya Lyubushkin,ARI,D,all,51,43351.0,989.0,7.43,0.57,0.48,0.49,0.5,0.48,0.49,284.0,40.96,1.55,2.32,10.88,1.4,24.83,19.01,1.5,1.55,1.5,3.0,1.0,41.0,19.0,30.0,90.0,4.0,0.0,5.0,0.0,8.0,3.0,24.0,20.0,41.0,60.0,9.0,18.0,0.0,150.0,13.0,20.0,57.0,2.0,1.0,1.04,0.23,0.28,0.0,0.0,0.0,90.76,60.0,59.94,18.0,0.46,1.19,0.28,1.74,1.73,1.69,989.0,102.0,93.0,129.0,665.0,138.0,142.0,105.0,604.0,0.0,0.0,142626.0,18.0,8.0,4.0,54.0,366.92,34.79,33.28,34.83,33.34,364.0,138.0,164.0,666.0,27.0,36.0,7.0,359.0,100.0,43.0,9.83,12.58,12.39,7.0,11.0,9.0,667.16,502.0,502.15,5.12,9.13,9.23,30.62,30.77,30.23,379.11,26.17,25.63,26.12,25.58,387.0,148.0,160.0,695.0,25.0,20.0,4.0,437.0,83.0,15.0,12.1,9.26,4.81,10.0,9.0,6.0,694.4,535.0,534.91,4.86,3.38,3.38,27.66,27.57,27.26,112.43,120.27,2243.0,2276.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2019,Ilya Lyubushkin,ARI,D,5on5,51,42523.0,958.0,7.43,0.58,0.47,0.49,0.49,0.49,0.49,250.0,40.96,1.55,2.32,10.88,1.4,24.83,19.01,1.5,1.55,1.5,3.0,1.0,41.0,19.0,30.0,90.0,4.0,0.0,5.0,0.0,8.0,3.0,24.0,20.0,41.0,60.0,9.0,18.0,0.0,147.0,13.0,20.0,57.0,2.0,1.0,1.04,0.23,0.28,0.0,0.0,0.0,90.76,60.0,59.94,18.0,0.46,1.19,0.28,1.74,1.73,1.69,958.0,100.0,86.0,127.0,645.0,136.0,138.0,101.0,583.0,0.0,0.0,109490.0,18.0,8.0,4.0,54.0,363.96,34.05,32.55,34.09,32.6,361.0,137.0,164.0,662.0,27.0,36.0,7.0,357.0,99.0,42.0,9.73,12.46,11.86,7.0,11.0,9.0,663.16,498.0,498.15,5.04,9.13,9.23,29.8,29.95,29.42,366.63,24.85,24.32,24.8,24.27,373.0,144.0,159.0,676.0,24.0,20.0,4.0,422.0,81.0,14.0,11.72,9.06,4.07,10.0,9.0,5.0,675.4,517.0,516.91,4.62,3.38,3.38,26.11,26.02,25.71,72.49,80.17,1689.0,1762.0,3.2,0.24,87.0,9.0,74.0,7.0
8480950,2019,Ilya Lyubushkin,ARI,D,4on5,51,454.0,20.0,5.6,0.0,0.3,0.0,0.2,0.0,0.24,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,1.0,14.0,2.0,4.0,2.0,12.0,0.0,0.0,4902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,1.02,1.01,1.02,1.01,11.0,2.0,1.0,14.0,1.0,0.0,0.0,11.0,1.0,1.0,0.17,0.1,0.74,0.0,0.0,1.0,14.0,13.0,13.0,0.17,0.0,0.0,1.18,1.18,1.18,1.92,4.5,29.0,115.0,0.0,0.01,0.0,1.0,0.0,1.0
8480950,2019,Ilya Lyubushkin,ARI,D,5on4,51,47.0,4.0,2.07,1.0,0.81,1.0,0.76,1.0,0.76,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1102.0,0.0,0.0,0.0,0.0,0.84,0.53,0.52,0.53,0.52,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.55,0.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.38,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
