playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479595,2017,Blake Hillman,CHI,D,other,4,70.0,2.0,-0.13,0.0,0.25,0.0,0.44,0.0,0.33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.03,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.18,0.55,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8479595,2017,Blake Hillman,CHI,D,all,4,4327.0,99.0,0.12,0.32,0.37,0.36,0.45,0.39,0.44,19.0,4.67,0.07,0.23,1.2,0.14,2.83,2.53,0.07,0.07,0.07,0.0,0.0,5.0,2.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,9.41,7.0,6.71,0.0,0.04,0.0,0.0,0.11,0.11,0.11,99.0,7.0,16.0,15.0,61.0,8.0,19.0,6.0,66.0,0.0,0.0,10073.0,0.0,0.0,0.0,8.0,27.09,1.66,1.61,1.64,1.59,33.0,6.0,11.0,50.0,1.0,2.0,0.0,35.0,3.0,1.0,1.07,0.39,0.2,1.0,0.0,0.0,47.15,39.0,37.73,0.34,0.37,0.37,1.63,1.6,1.57,40.65,3.48,3.34,3.55,3.4,38.0,22.0,27.0,87.0,2.0,4.0,0.0,47.0,10.0,3.0,1.66,1.14,0.68,1.0,1.0,0.0,90.86,60.0,61.81,0.68,0.7,0.7,3.46,3.49,3.41,5.12,8.86,153.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
8479595,2017,Blake Hillman,CHI,D,5on5,4,3860.0,84.0,0.12,0.37,0.38,0.41,0.47,0.45,0.46,19.0,3.94,0.05,0.21,1.07,0.12,2.63,1.91,0.05,0.05,0.05,0.0,0.0,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8.41,6.0,5.71,0.0,0.04,0.0,0.0,0.1,0.09,0.09,84.0,7.0,10.0,12.0,55.0,8.0,16.0,3.0,57.0,0.0,0.0,8851.0,0.0,0.0,0.0,7.0,26.36,1.65,1.59,1.63,1.58,32.0,6.0,11.0,49.0,0.0,2.0,0.0,34.0,3.0,1.0,1.06,0.39,0.2,0.0,0.0,0.0,46.15,38.0,36.73,0.34,0.37,0.37,1.61,1.59,1.55,31.94,2.78,2.68,2.85,2.75,33.0,14.0,24.0,71.0,2.0,4.0,0.0,37.0,7.0,3.0,1.28,0.82,0.68,1.0,1.0,0.0,74.86,47.0,48.81,0.46,0.7,0.7,2.55,2.57,2.55,4.37,6.99,138.0,157.0,0.09,0.14,4.0,4.0,2.0,3.0
8479595,2017,Blake Hillman,CHI,D,4on5,4,392.0,12.0,0.12,0.02,0.01,0.06,0.06,0.08,0.08,11.0,0.73,0.01,0.02,0.13,0.02,0.2,0.62,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,12.0,0.0,5.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,0.0,541.0,0.0,0.0,0.0,0.0,0.73,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.02,0.02,8.01,0.67,0.63,0.67,0.63,4.0,8.0,3.0,15.0,0.0,0.0,0.0,9.0,3.0,0.0,0.35,0.32,0.0,0.0,0.0,0.0,15.0,12.0,12.0,0.21,0.0,0.0,0.88,0.88,0.83,0.01,1.06,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8479595,2017,Blake Hillman,CHI,D,5on4,4,5.0,1.0,0.03,0.0,0.08,0.0,0.25,0.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8479376,2017,Victor Mete,MTL,D,other,49,1219.0,25.0,7.03,0.51,0.55,0.7,0.47,0.7,0.47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,5.0,4.0,9.0,3.0,3.0,2.0,17.0,0.0,0.0,2909.0,0.0,0.0,0.0,3.0,11.58,1.96,1.77,1.96,1.77,12.0,4.0,7.0,23.0,0.0,2.0,0.0,6.0,9.0,1.0,0.26,1.23,0.48,0.0,0.0,0.0,23.0,16.0,16.0,0.27,0.68,0.68,1.55,1.55,1.37,4.87,1.9,1.9,1.9,1.9,7.0,0.0,3.0,10.0,2.0,0.0,0.0,2.0,2.0,3.0,0.09,0.17,1.64,0.0,0.0,2.0,10.0,7.0,7.0,0.08,0.0,0.0,1.98,1.98,1.98,6.52,5.3,54.0,60.0,0.49,0.0,3.0,0.0,3.0,0.0
8479376,2017,Victor Mete,MTL,D,all,49,45824.0,1051.0,11.72,0.6,0.52,0.53,0.51,0.55,0.51,248.0,43.93,2.63,2.72,11.58,1.47,25.81,17.79,2.52,2.61,2.5,5.0,2.0,43.0,19.0,35.0,97.0,7.0,0.0,6.0,0.0,11.0,1.0,20.0,24.0,43.0,62.0,2.0,4.0,0.0,1.0,6.0,53.0,55.0,4.0,3.0,1.16,0.44,1.02,0.0,0.0,0.0,94.54,62.0,60.89,51.0,0.59,1.71,0.54,2.68,2.65,2.62,1051.0,131.0,74.0,154.0,692.0,161.0,139.0,137.0,614.0,0.0,0.0,132765.0,4.0,8.0,4.0,71.0,428.77,39.27,37.76,39.19,37.68,444.0,147.0,206.0,797.0,38.0,45.0,10.0,435.0,117.0,39.0,12.56,14.28,12.43,12.0,12.0,14.0,789.95,591.0,586.28,6.65,10.57,10.74,35.17,35.09,34.38,343.81,26.49,26.15,26.81,26.47,346.0,142.0,217.0,705.0,29.0,19.0,2.0,386.0,85.0,17.0,10.73,9.87,5.9,12.0,9.0,8.0,715.69,488.0,495.19,4.45,3.61,3.61,27.33,27.66,27.42,112.22,105.4,2276.0,2223.0,0.0,0.0,0.0,0.0,0.0,0.0
8479376,2017,Victor Mete,MTL,D,5on5,49,40305.0,926.0,11.72,0.57,0.53,0.49,0.52,0.51,0.53,239.0,34.24,1.37,2.01,9.25,1.17,20.7,14.5,1.35,1.35,1.33,2.0,1.0,33.0,16.0,34.0,83.0,3.0,0.0,5.0,0.0,8.0,1.0,16.0,19.0,33.0,49.0,2.0,4.0,0.0,1.0,5.0,50.0,45.0,4.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,80.54,49.0,47.89,48.0,0.41,0.85,0.13,1.65,1.62,1.61,926.0,93.0,62.0,143.0,628.0,134.0,129.0,121.0,542.0,0.0,0.0,102405.0,4.0,8.0,4.0,68.0,345.16,30.0,28.87,29.93,28.8,358.0,118.0,171.0,647.0,32.0,37.0,9.0,354.0,92.0,30.0,10.39,11.07,8.55,11.0,9.0,12.0,639.95,476.0,471.28,4.86,8.16,8.33,26.54,26.46,26.05,320.08,22.68,22.38,23.01,22.69,315.0,137.0,212.0,664.0,26.0,18.0,1.0,360.0,80.0,12.0,10.14,9.36,3.19,12.0,9.0,5.0,674.69,452.0,459.19,4.07,2.75,2.75,23.99,24.32,24.13,72.44,63.89,1739.0,1597.0,3.87,0.36,71.0,13.0,49.0,10.0
8479376,2017,Victor Mete,MTL,D,4on5,49,384.0,10.0,2.63,0.02,0.05,0.12,0.07,0.07,0.09,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,7.0,3.0,1.0,2.0,4.0,0.0,0.0,1789.0,0.0,0.0,0.0,0.0,0.55,0.02,0.02,0.02,0.02,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,10.28,1.36,1.34,1.36,1.34,10.0,4.0,1.0,15.0,1.0,1.0,1.0,11.0,1.0,2.0,0.13,0.16,1.07,0.0,0.0,1.0,15.0,14.0,14.0,0.22,0.86,0.86,0.72,0.72,0.68,0.15,2.76,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8479376,2017,Victor Mete,MTL,D,5on4,49,3916.0,90.0,9.4,0.97,0.87,0.92,0.88,0.91,0.87,87.0,7.89,0.65,0.56,2.05,0.24,4.58,2.92,0.63,0.65,0.63,3.0,1.0,8.0,3.0,1.0,12.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.23,0.0,0.42,0.0,0.0,0.0,12.0,11.0,11.0,0.0,0.14,0.86,0.05,0.74,0.74,0.73,90.0,30.0,5.0,7.0,48.0,21.0,6.0,12.0,51.0,0.0,0.0,8690.0,0.0,0.0,0.0,0.0,62.95,5.96,5.87,5.96,5.87,65.0,22.0,26.0,113.0,5.0,5.0,1.0,69.0,12.0,6.0,1.64,1.53,2.79,1.0,2.0,2.0,113.0,87.0,87.0,1.36,1.38,1.38,5.93,5.93,5.84,4.52,0.19,0.19,0.19,0.19,8.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.04,0.0,0.0,0.23,0.23,0.23,17.6,2.54,309.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
