playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480950,2023,Ilya Lyubushkin,TOR,D,other,74,2881.0,56.0,5.08,0.37,0.45,0.28,0.51,0.31,0.48,179.0,1.38,0.24,0.11,0.32,0.07,0.87,0.39,0.23,0.24,0.23,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.21,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.46,0.21,0.06,0.06,0.06,56.0,5.0,20.0,8.0,23.0,4.0,17.0,12.0,23.0,0.0,0.0,7697.0,0.0,2.0,1.0,10.0,22.73,6.02,5.5,6.02,5.5,21.0,10.0,6.0,37.0,5.0,3.0,1.0,19.0,2.0,10.0,0.77,0.17,5.08,1.0,0.0,4.0,37.0,31.0,31.0,0.38,1.14,1.14,5.26,5.26,4.79,52.18,10.07,7.26,10.07,7.26,46.0,22.0,28.0,96.0,8.0,9.0,1.0,32.0,20.0,16.0,1.24,2.52,6.31,0.0,4.0,4.0,96.0,68.0,68.0,1.21,2.53,2.53,8.75,8.75,6.64,18.0,21.61,195.0,191.0,0.11,0.02,3.0,1.0,3.0,1.0
8480950,2023,Ilya Lyubushkin,TOR,D,all,74,76034.0,1717.0,4.47,0.36,0.51,0.38,0.51,0.38,0.51,329.0,52.22,2.71,2.71,14.37,1.96,28.09,23.16,2.62,2.67,2.58,4.0,4.0,47.0,26.0,34.0,107.0,8.0,0.0,3.0,0.0,8.0,0.0,23.0,39.0,47.0,73.0,22.0,47.0,0.0,176.0,23.0,40.0,66.0,5.0,2.0,1.43,0.67,0.61,0.0,0.0,0.0,105.99,73.0,71.85,33.0,0.57,0.7,0.78,2.49,2.48,2.44,1717.0,145.0,286.0,275.0,1011.0,177.0,258.0,210.0,1072.0,0.0,0.0,192859.0,47.0,23.0,10.0,168.0,524.06,47.65,45.5,47.1,44.99,526.0,190.0,234.0,950.0,43.0,47.0,7.0,550.0,118.0,48.0,15.64,15.64,16.37,11.0,19.0,13.0,936.45,716.0,705.42,6.96,10.71,11.07,43.54,43.03,41.94,841.28,84.55,78.29,85.23,78.95,799.0,351.0,433.0,1583.0,88.0,97.0,13.0,824.0,229.0,97.0,22.6,28.66,33.28,26.0,34.0,28.0,1599.66,1150.0,1160.77,13.97,19.75,19.75,78.77,79.49,75.39,176.13,171.61,3226.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2023,Ilya Lyubushkin,TOR,D,5on5,74,61758.0,1389.0,4.47,0.46,0.51,0.46,0.5,0.46,0.5,343.0,47.35,2.38,2.4,13.03,1.74,25.86,20.6,2.31,2.34,2.27,4.0,4.0,41.0,25.0,32.0,98.0,8.0,0.0,2.0,0.0,8.0,0.0,21.0,35.0,41.0,66.0,20.0,43.0,0.0,156.0,20.0,36.0,60.0,5.0,1.0,1.31,0.67,0.4,0.0,0.0,0.0,96.99,66.0,64.85,29.0,0.49,0.24,0.57,2.29,2.28,2.25,1389.0,136.0,139.0,245.0,869.0,161.0,192.0,155.0,881.0,0.0,0.0,146864.0,43.0,15.0,6.0,104.0,478.84,40.07,38.45,39.53,37.94,481.0,175.0,223.0,879.0,37.0,44.0,6.0,508.0,112.0,36.0,14.44,15.05,10.59,10.0,19.0,8.0,865.45,656.0,645.43,6.32,9.57,9.93,36.46,35.95,35.34,559.29,47.7,45.81,48.37,46.46,532.0,234.0,287.0,1053.0,50.0,61.0,8.0,577.0,135.0,54.0,15.94,17.19,14.57,20.0,19.0,11.0,1069.66,766.0,776.77,7.6,11.57,11.57,43.73,44.45,43.65,107.09,104.8,2302.0,2303.0,6.54,0.64,140.0,11.0,108.0,8.0
8480950,2023,Ilya Lyubushkin,TOR,D,4on5,74,11271.0,259.0,3.43,0.05,0.13,0.06,0.12,0.08,0.15,202.0,2.67,0.07,0.15,0.64,0.12,1.04,1.98,0.07,0.07,0.07,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,4.0,0.0,19.0,3.0,4.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,0.03,0.0,0.0,0.1,0.1,0.1,259.0,1.0,127.0,22.0,109.0,9.0,48.0,42.0,160.0,0.0,0.0,15166.0,4.0,0.0,0.0,0.0,21.66,1.54,1.53,1.54,1.53,23.0,5.0,2.0,30.0,1.0,0.0,0.0,22.0,4.0,2.0,0.41,0.43,0.7,0.0,0.0,1.0,30.0,28.0,28.0,0.24,0.0,0.0,1.79,1.79,1.77,228.98,26.72,25.17,26.72,25.17,221.0,94.0,117.0,432.0,30.0,27.0,4.0,214.0,74.0,27.0,5.36,8.96,12.4,6.0,11.0,13.0,432.0,315.0,315.0,5.15,5.65,5.65,26.21,26.21,25.02,4.28,27.86,68.0,482.0,0.11,0.0,4.0,0.0,3.0,0.0
8480950,2023,Ilya Lyubushkin,TOR,D,5on4,74,124.0,13.0,3.45,1.0,0.81,0.8,0.85,1.0,0.84,45.0,0.83,0.02,0.06,0.38,0.03,0.33,0.19,0.02,0.02,0.02,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.02,0.0,0.0,0.04,0.04,0.04,13.0,3.0,0.0,0.0,10.0,3.0,1.0,1.0,8.0,0.0,0.0,3548.0,0.0,0.0,0.0,6.0,0.83,0.02,0.02,0.02,0.02,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.02,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,1.37,106.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2023,Tommy Novak,NSH,C,other,71,2378.0,44.0,33.84,0.38,0.53,0.68,0.51,0.66,0.51,235.0,8.81,1.71,0.68,1.68,0.31,5.33,2.3,1.63,1.71,1.63,1.0,1.0,9.0,3.0,2.0,14.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,7.0,10.0,1.0,2.0,6.0,0.0,3.0,0.0,6.0,2.0,4.0,0.3,0.23,1.18,1.0,0.0,1.0,14.0,12.0,12.0,0.0,0.21,0.0,0.3,1.63,1.63,1.57,44.0,14.0,4.0,2.0,24.0,9.0,3.0,16.0,16.0,6.0,4.0,5745.0,2.0,0.0,0.0,0.0,46.22,6.01,5.66,6.01,5.66,44.0,21.0,23.0,88.0,6.0,4.0,0.0,43.0,15.0,7.0,1.78,1.71,2.53,3.0,1.0,2.0,88.0,65.0,65.0,1.07,1.11,0.92,6.17,6.17,5.87,24.0,10.01,9.81,10.01,9.81,28.0,6.0,7.0,41.0,14.0,1.0,1.0,13.0,4.0,17.0,0.55,0.44,9.01,1.0,2.0,11.0,41.0,34.0,34.0,0.32,0.46,0.46,9.87,9.87,9.74,18.75,16.92,133.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2023,Tommy Novak,NSH,C,all,71,60495.0,1254.0,52.55,0.59,0.49,0.61,0.49,0.61,0.49,508.0,130.48,13.95,9.89,30.28,4.6,73.28,49.01,13.63,14.07,13.74,13.0,14.0,113.0,68.0,59.0,240.0,45.0,18.0,10.0,0.0,30.0,1.0,66.0,56.0,95.0,163.0,4.0,8.0,211.0,5.0,48.0,25.0,125.0,40.0,16.0,4.53,4.89,4.52,6.0,7.0,5.0,241.52,181.0,181.18,5.0,2.25,1.43,2.19,14.01,14.06,13.88,1254.0,213.0,45.0,149.0,847.0,211.0,164.0,172.0,707.0,211.0,289.0,196733.0,8.0,28.0,14.0,31.0,677.05,62.69,60.54,63.53,61.34,657.0,279.0,357.0,1293.0,64.0,64.0,6.0,697.0,167.0,72.0,20.62,20.62,21.46,27.0,18.0,19.0,1305.35,936.0,944.44,11.08,12.6,12.6,61.18,61.73,60.5,433.2,42.98,41.53,43.16,41.66,436.0,158.0,227.0,821.0,49.0,44.0,2.0,450.0,92.0,52.0,12.95,11.63,18.4,19.0,16.0,14.0,823.42,594.0,593.72,5.58,7.93,7.93,40.64,40.72,40.22,171.4,175.65,3236.0,3389.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2023,Tommy Novak,NSH,C,5on5,71,49483.0,1029.0,52.55,0.59,0.51,0.56,0.5,0.56,0.51,522.0,95.31,9.97,6.83,22.79,3.29,51.53,37.59,9.78,10.09,9.9,10.0,9.0,76.0,56.0,47.0,179.0,29.0,10.0,6.0,0.0,24.0,1.0,48.0,43.0,66.0,122.0,2.0,4.0,181.0,4.0,43.0,21.0,94.0,27.0,11.0,3.49,3.46,3.01,3.0,4.0,3.0,180.52,132.0,132.18,5.0,1.44,0.89,1.62,9.78,9.83,9.76,1029.0,136.0,35.0,139.0,719.0,170.0,145.0,125.0,589.0,181.0,270.0,155696.0,4.0,26.0,13.0,31.0,490.51,43.56,42.55,44.4,43.35,477.0,200.0,270.0,947.0,40.0,46.0,4.0,509.0,121.0,47.0,15.34,15.32,12.9,18.0,14.0,8.0,959.35,677.0,685.44,6.85,8.91,9.11,41.3,41.85,41.31,380.94,30.89,29.7,31.07,29.82,375.0,147.0,216.0,738.0,33.0,41.0,1.0,407.0,82.0,33.0,11.68,10.26,8.94,18.0,12.0,3.0,740.42,522.0,521.72,4.94,7.1,7.1,28.73,28.81,28.46,115.26,109.09,2603.0,2591.0,1.01,1.53,34.0,30.0,27.0,24.0
8478438,2023,Tommy Novak,NSH,C,4on5,71,98.0,16.0,10.57,0.09,0.12,0.5,0.14,0.5,0.14,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,6.0,2.0,1.0,7.0,0.0,1.0,4133.0,0.0,0.0,0.0,0.0,0.84,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.01,0.72,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,1.04,7.94,17.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2023,Tommy Novak,NSH,C,5on4,71,8536.0,165.0,51.09,0.87,0.88,0.87,0.9,0.84,0.86,329.0,26.36,2.27,2.39,5.81,1.0,16.42,9.12,2.22,2.27,2.22,2.0,4.0,28.0,9.0,10.0,47.0,12.0,6.0,4.0,0.0,5.0,0.0,13.0,9.0,22.0,31.0,1.0,2.0,24.0,1.0,1.0,4.0,25.0,11.0,1.0,0.74,1.2,0.33,2.0,3.0,1.0,47.0,37.0,37.0,0.0,0.6,0.54,0.27,2.6,2.6,2.54,165.0,63.0,6.0,8.0,88.0,26.0,14.0,30.0,95.0,24.0,0.0,12342.0,2.0,0.0,0.0,0.0,138.68,12.98,12.2,12.98,12.2,136.0,56.0,64.0,256.0,18.0,14.0,2.0,144.0,30.0,18.0,3.49,3.46,6.03,6.0,3.0,9.0,256.0,192.0,192.0,3.16,2.57,2.57,13.57,13.57,13.18,26.86,1.99,1.92,1.99,1.92,31.0,5.0,2.0,38.0,2.0,2.0,0.0,28.0,6.0,2.0,0.62,0.92,0.44,0.0,2.0,0.0,38.0,36.0,36.0,0.31,0.36,0.36,1.93,1.93,1.91,23.74,3.1,377.0,43.0,0.02,0.04,1.0,1.0,1.0,1.0
